num_mes,anio,mes,departamento,salario,cant_salario,cod_dpto
1,2020,Ene,Nariño,$1.000.001 0 $1.500.000,154,17
1,2020,Ene,Nariño,$1.500.001 0 $2.000.000,88,17
1,2020,Ene,Nariño,$2.000.001 0 $3.000.000,65,17
1,2020,Ene,Nariño,$3.000.001 0 $4.000.000,26,17
1,2020,Ene,Nariño,$4.000.001 0 $6.000.000,12,17
1,2020,Ene,Nariño,$6.000.001 0 $8.000.000,1,17
1,2020,Ene,Nariño,$8.000.001 0 $10.000.000,4,17
1,2020,Ene,Nariño,$10.000.0010$12.000.000,0,17
1,2020,Ene,Nariño,$12.000.0010$15.000.000,0,17
1,2020,Ene,Nariño,>$15.000.001,0,17
1,2020,Ene,Nariño,A convenir,100,17
1,2020,Ene,Nariño,No especifica Salario,0,17
1,2020,Ene,Norte de Santander,Salario Mínimo,589,18
1,2020,Ene,Norte de Santander,Salario Mínimo 0 $1.000.000,93,18
1,2020,Ene,Norte de Santander,$1.000.001 0 $1.500.000,228,18
1,2020,Ene,Norte de Santander,$1.500.001 0 $2.000.000,147,18
1,2020,Ene,Norte de Santander,$2.000.001 0 $3.000.000,49,18
1,2020,Ene,Norte de Santander,$3.000.001 0 $4.000.000,32,18
1,2020,Ene,Norte de Santander,$4.000.001 0 $6.000.000,10,18
1,2020,Ene,Norte de Santander,$6.000.001 0 $8.000.000,3,18
1,2020,Ene,Norte de Santander,$8.000.001 0 $10.000.000,0,18
1,2020,Ene,Norte de Santander,$10.000.0010$12.000.000,1,18
1,2020,Ene,Norte de Santander,$12.000.0010$15.000.000,0,18
1,2020,Ene,Norte de Santander,>$15.000.001,0,18
1,2020,Ene,Norte de Santander,A convenir,232,18
1,2020,Ene,Norte de Santander,No especifica Salario,0,18
1,2020,Ene,Putumayo,Salario Mínimo,271,27
1,2020,Ene,Putumayo,Salario Mínimo 0 $1.000.000,10,27
1,2020,Ene,Putumayo,$1.000.001 0 $1.500.000,45,27
1,2020,Ene,Putumayo,$1.500.001 0 $2.000.000,127,27
1,2020,Ene,Putumayo,$2.000.001 0 $3.000.000,9,27
1,2020,Ene,Putumayo,$3.000.001 0 $4.000.000,23,27
1,2020,Ene,Putumayo,$4.000.001 0 $6.000.000,4,27
1,2020,Ene,Putumayo,$6.000.001 0 $8.000.000,0,27
1,2020,Ene,Putumayo,$8.000.001 0 $10.000.000,0,27
1,2020,Ene,Putumayo,$10.000.0010$12.000.000,0,27
1,2020,Ene,Putumayo,$12.000.0010$15.000.000,0,27
1,2020,Ene,Putumayo,>$15.000.001,0,27
1,2020,Ene,Putumayo,A convenir,34,27
1,2020,Ene,Putumayo,No especifica Salario,0,27
1,2020,Ene,Quindío,Salario Mínimo,388,19
1,2020,Ene,Quindío,Salario Mínimo 0 $1.000.000,63,19
1,2020,Ene,Quindío,$1.000.001 0 $1.500.000,114,19
1,2020,Ene,Quindío,$1.500.001 0 $2.000.000,62,19
1,2020,Ene,Quindío,$2.000.001 0 $3.000.000,30,19
1,2020,Ene,Quindío,$3.000.001 0 $4.000.000,7,19
1,2020,Ene,Quindío,$4.000.001 0 $6.000.000,4,19
1,2020,Ene,Quindío,$6.000.001 0 $8.000.000,0,19
1,2020,Ene,Quindío,$8.000.001 0 $10.000.000,2,19
1,2020,Ene,Quindío,$10.000.0010$12.000.000,1,19
1,2020,Ene,Quindío,$12.000.0010$15.000.000,0,19
1,2020,Ene,Quindío,>$15.000.001,0,19
1,2020,Ene,Quindío,A convenir,120,19
1,2020,Ene,Quindío,No especifica Salario,0,19
1,2020,Ene,Risaralda,Salario Mínimo,1362,20
1,2020,Ene,Risaralda,Salario Mínimo 0 $1.000.000,458,20
1,2020,Ene,Risaralda,$1.000.001 0 $1.500.000,433,20
1,2020,Ene,Risaralda,$1.500.001 0 $2.000.000,207,20
1,2020,Ene,Risaralda,$2.000.001 0 $3.000.000,102,20
1,2020,Ene,Risaralda,$3.000.001 0 $4.000.000,43,20
1,2020,Ene,Risaralda,$4.000.001 0 $6.000.000,40,20
1,2020,Ene,Risaralda,$6.000.001 0 $8.000.000,2,20
1,2020,Ene,Risaralda,$8.000.001 0 $10.000.000,13,20
1,2020,Ene,Risaralda,$10.000.0010$12.000.000,3,20
1,2020,Ene,Risaralda,$12.000.0010$15.000.000,1,20
1,2020,Ene,Risaralda,>$15.000.001,0,20
1,2020,Ene,Risaralda,A convenir,426,20
1,2020,Ene,Risaralda,No especifica Salario,0,20
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo,137,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo 0 $1.000.000,7,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.000.001 0 $1.500.000,39,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.500.001 0 $2.000.000,25,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$2.000.001 0 $3.000.000,7,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$3.000.001 0 $4.000.000,2,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$4.000.001 0 $6.000.000,0,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$6.000.001 0 $8.000.000,1,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$8.000.001 0 $10.000.000,0,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$10.000.0010$12.000.000,0,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",$12.000.0010$15.000.000,0,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",>$15.000.001,0,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",A convenir,23,28
1,2020,Ene,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica Salario,0,28
1,2020,Ene,Santander,Salario Mínimo,2211,21
1,2020,Ene,Santander,Salario Mínimo 0 $1.000.000,540,21
1,2020,Ene,Santander,$1.000.001 0 $1.500.000,876,21
1,2020,Ene,Santander,$1.500.001 0 $2.000.000,911,21
1,2020,Ene,Santander,$2.000.001 0 $3.000.000,332,21
1,2020,Ene,Santander,$3.000.001 0 $4.000.000,194,21
1,2020,Ene,Santander,$4.000.001 0 $6.000.000,78,21
1,2020,Ene,Santander,$6.000.001 0 $8.000.000,20,21
1,2020,Ene,Santander,$8.000.001 0 $10.000.000,5,21
1,2020,Ene,Santander,$10.000.0010$12.000.000,3,21
1,2020,Ene,Santander,$12.000.0010$15.000.000,2,21
1,2020,Ene,Santander,>$15.000.001,2,21
1,2020,Ene,Santander,A convenir,1168,21
1,2020,Ene,Santander,No especifica Salario,0,21
1,2020,Ene,Sucre,Salario Mínimo,141,22
1,2020,Ene,Sucre,Salario Mínimo 0 $1.000.000,36,22
1,2020,Ene,Sucre,$1.000.001 0 $1.500.000,71,22
1,2020,Ene,Sucre,$1.500.001 0 $2.000.000,84,22
1,2020,Ene,Sucre,$2.000.001 0 $3.000.000,26,22
1,2020,Ene,Sucre,$3.000.001 0 $4.000.000,20,22
1,2020,Ene,Sucre,$4.000.001 0 $6.000.000,15,22
1,2020,Ene,Sucre,$6.000.001 0 $8.000.000,4,22
1,2020,Ene,Sucre,$8.000.001 0 $10.000.000,0,22
1,2020,Ene,Sucre,$10.000.0010$12.000.000,0,22
1,2020,Ene,Sucre,$12.000.0010$15.000.000,1,22
1,2020,Ene,Sucre,>$15.000.001,1,22
1,2020,Ene,Sucre,A convenir,60,22
1,2020,Ene,Sucre,No especifica Salario,0,22
1,2020,Ene,Tolima,Salario Mínimo,783,23
1,2020,Ene,Tolima,Salario Mínimo 0 $1.000.000,150,23
1,2020,Ene,Tolima,$1.000.001 0 $1.500.000,227,23
1,2020,Ene,Tolima,$1.500.001 0 $2.000.000,184,23
1,2020,Ene,Tolima,$2.000.001 0 $3.000.000,89,23
1,2020,Ene,Tolima,$3.000.001 0 $4.000.000,26,23
1,2020,Ene,Tolima,$4.000.001 0 $6.000.000,13,23
1,2020,Ene,Tolima,$6.000.001 0 $8.000.000,5,23
1,2020,Ene,Tolima,$8.000.001 0 $10.000.000,4,23
1,2020,Ene,Tolima,$10.000.0010$12.000.000,0,23
1,2020,Ene,Tolima,$12.000.0010$15.000.000,1,23
1,2020,Ene,Tolima,>$15.000.001,0,23
1,2020,Ene,Tolima,A convenir,220,23
1,2020,Ene,Tolima,No especifica Salario,0,23
1,2020,Ene,Valle del Cauca,Salario Mínimo,3935,24
1,2020,Ene,Valle del Cauca,Salario Mínimo 0 $1.000.000,1937,24
1,2020,Ene,Valle del Cauca,$1.000.001 0 $1.500.000,2319,24
1,2020,Ene,Valle del Cauca,$1.500.001 0 $2.000.000,955,24
1,2020,Ene,Valle del Cauca,$2.000.001 0 $3.000.000,691,24
1,2020,Ene,Valle del Cauca,$3.000.001 0 $4.000.000,249,24
1,2020,Ene,Valle del Cauca,$4.000.001 0 $6.000.000,208,24
1,2020,Ene,Valle del Cauca,$6.000.001 0 $8.000.000,15,24
1,2020,Ene,Valle del Cauca,$8.000.001 0 $10.000.000,13,24
1,2020,Ene,Valle del Cauca,$10.000.0010$12.000.000,7,24
1,2020,Ene,Valle del Cauca,$12.000.0010$15.000.000,3,24
1,2020,Ene,Valle del Cauca,>$15.000.001,3,24
1,2020,Ene,Valle del Cauca,A convenir,1545,24
1,2020,Ene,Valle del Cauca,No especifica Salario,0,24
1,2020,Ene,Vaupés,Salario Mínimo,1,32
1,2020,Ene,Vaupés,Salario Mínimo 0 $1.000.000,0,32
1,2020,Ene,Vaupés,$1.000.001 0 $1.500.000,6,32
1,2020,Ene,Vaupés,$1.500.001 0 $2.000.000,0,32
1,2020,Ene,Vaupés,$2.000.001 0 $3.000.000,1,32
1,2020,Ene,Vaupés,$3.000.001 0 $4.000.000,0,32
1,2020,Ene,Vaupés,$4.000.001 0 $6.000.000,0,32
1,2020,Ene,Vaupés,$6.000.001 0 $8.000.000,0,32
1,2020,Ene,Vaupés,$8.000.001 0 $10.000.000,0,32
1,2020,Ene,Vaupés,$10.000.0010$12.000.000,0,32
1,2020,Ene,Vaupés,$12.000.0010$15.000.000,0,32
1,2020,Ene,Vaupés,>$15.000.001,0,32
1,2020,Ene,Vaupés,A convenir,1,32
1,2020,Ene,Vaupés,No especifica Salario,0,32
1,2020,Ene,Vichada,Salario Mínimo,5,33
1,2020,Ene,Vichada,Salario Mínimo 0 $1.000.000,0,33
1,2020,Ene,Vichada,$1.000.001 0 $1.500.000,12,33
1,2020,Ene,Vichada,$1.500.001 0 $2.000.000,14,33
1,2020,Ene,Vichada,$2.000.001 0 $3.000.000,1,33
1,2020,Ene,Vichada,$3.000.001 0 $4.000.000,2,33
1,2020,Ene,Vichada,$4.000.001 0 $6.000.000,1,33
1,2020,Ene,Vichada,$6.000.001 0 $8.000.000,0,33
1,2020,Ene,Vichada,$8.000.001 0 $10.000.000,0,33
1,2020,Ene,Vichada,$10.000.0010$12.000.000,0,33
1,2020,Ene,Vichada,$12.000.0010$15.000.000,0,33
1,2020,Ene,Vichada,>$15.000.001,0,33
1,2020,Ene,Vichada,A convenir,1,33
1,2020,Ene,Vichada,No especifica Salario,0,33
2,2020,Feb,Amazonas,Salario Mínimo,26,29
2,2020,Feb,Amazonas,Salario Mínimo 0 $1.000.000,2,29
2,2020,Feb,Amazonas,$1.000.001 0 $1.500.000,16,29
2,2020,Feb,Amazonas,$1.500.001 0 $2.000.000,9,29
2,2020,Feb,Amazonas,$2.000.001 0 $3.000.000,2,29
2,2020,Feb,Amazonas,$3.000.001 0 $4.000.000,1,29
2,2020,Feb,Amazonas,$4.000.001 0 $6.000.000,0,29
2,2020,Feb,Amazonas,$6.000.001 0 $8.000.000,1,29
2,2020,Feb,Amazonas,$8.000.001 0 $10.000.000,0,29
2,2020,Feb,Amazonas,$10.000.0010$12.000.000,0,29
2,2020,Feb,Amazonas,$12.000.0010$15.000.000,0,29
2,2020,Feb,Amazonas,>$15.000.001,0,29
2,2020,Feb,Amazonas,A convenir,5,29
2,2020,Feb,Amazonas,No especifica Salario,0,29
2,2020,Feb,Antioquia,Salario Mínimo,6964,1
2,2020,Feb,Antioquia,Salario Mínimo 0 $1.000.000,2962,1
2,2020,Feb,Antioquia,$1.000.001 0 $1.500.000,5047,1
2,2020,Feb,Antioquia,$1.500.001 0 $2.000.000,1852,1
2,2020,Feb,Antioquia,$2.000.001 0 $3.000.000,1352,1
2,2020,Feb,Antioquia,$3.000.001 0 $4.000.000,670,1
2,2020,Feb,Antioquia,$4.000.001 0 $6.000.000,470,1
2,2020,Feb,Antioquia,$6.000.001 0 $8.000.000,60,1
2,2020,Feb,Antioquia,$8.000.001 0 $10.000.000,42,1
2,2020,Feb,Antioquia,$10.000.0010$12.000.000,18,1
2,2020,Feb,Antioquia,$12.000.0010$15.000.000,22,1
2,2020,Feb,Antioquia,>$15.000.001,14,1
2,2020,Feb,Antioquia,A convenir,3301,1
2,2020,Feb,Antioquia,No especifica Salario,0,1
2,2020,Feb,Arauca,Salario Mínimo,125,25
2,2020,Feb,Arauca,Salario Mínimo 0 $1.000.000,13,25
2,2020,Feb,Arauca,$1.000.001 0 $1.500.000,31,25
2,2020,Feb,Arauca,$1.500.001 0 $2.000.000,75,25
2,2020,Feb,Arauca,$2.000.001 0 $3.000.000,14,25
2,2020,Feb,Arauca,$3.000.001 0 $4.000.000,18,25
2,2020,Feb,Arauca,$4.000.001 0 $6.000.000,9,25
2,2020,Feb,Arauca,$6.000.001 0 $8.000.000,0,25
2,2020,Feb,Arauca,$8.000.001 0 $10.000.000,0,25
2,2020,Feb,Arauca,$10.000.0010$12.000.000,0,25
2,2020,Feb,Arauca,$12.000.0010$15.000.000,0,25
2,2020,Feb,Arauca,>$15.000.001,0,25
2,2020,Feb,Arauca,A convenir,130,25
2,2020,Feb,Arauca,No especifica Salario,0,25
2,2020,Feb,Atlántico,Salario Mínimo,1258,2
2,2020,Feb,Atlántico,Salario Mínimo 0 $1.000.000,541,2
2,2020,Feb,Atlántico,$1.000.001 0 $1.500.000,620,2
2,2020,Feb,Atlántico,$1.500.001 0 $2.000.000,457,2
2,2020,Feb,Atlántico,$2.000.001 0 $3.000.000,263,2
2,2020,Feb,Atlántico,$3.000.001 0 $4.000.000,101,2
2,2020,Feb,Atlántico,$4.000.001 0 $6.000.000,88,2
2,2020,Feb,Atlántico,$6.000.001 0 $8.000.000,4,2
2,2020,Feb,Atlántico,$8.000.001 0 $10.000.000,10,2
2,2020,Feb,Atlántico,$10.000.0010$12.000.000,3,2
2,2020,Feb,Atlántico,$12.000.0010$15.000.000,5,2
2,2020,Feb,Atlántico,>$15.000.001,3,2
2,2020,Feb,Atlántico,A convenir,525,2
2,2020,Feb,Atlántico,No especifica Salario,0,2
2,2020,Feb,Bogotá D.C.,Salario Mínimo,19569,3
2,2020,Feb,Bogotá D.C.,Salario Mínimo 0 $1.000.000,13936,3
2,2020,Feb,Bogotá D.C.,$1.000.001 0 $1.500.000,16355,3
2,2020,Feb,Bogotá D.C.,$1.500.001 0 $2.000.000,9014,3
2,2020,Feb,Bogotá D.C.,$2.000.001 0 $3.000.000,6374,3
2,2020,Feb,Bogotá D.C.,$3.000.001 0 $4.000.000,2962,3
2,2020,Feb,Bogotá D.C.,$4.000.001 0 $6.000.000,2792,3
2,2020,Feb,Bogotá D.C.,$6.000.001 0 $8.000.000,372,3
2,2020,Feb,Bogotá D.C.,$8.000.001 0 $10.000.000,294,3
2,2020,Feb,Bogotá D.C.,$10.000.0010$12.000.000,52,3
2,2020,Feb,Bogotá D.C.,$12.000.0010$15.000.000,134,3
2,2020,Feb,Bogotá D.C.,>$15.000.001,145,3
2,2020,Feb,Bogotá D.C.,A convenir,7848,3
2,2020,Feb,Bogotá D.C.,No especifica Salario,0,3
2,2020,Feb,Bolívar,Salario Mínimo,579,4
2,2020,Feb,Bolívar,Salario Mínimo 0 $1.000.000,358,4
2,2020,Feb,Bolívar,$1.000.001 0 $1.500.000,449,4
2,2020,Feb,Bolívar,$1.500.001 0 $2.000.000,268,4
2,2020,Feb,Bolívar,$2.000.001 0 $3.000.000,228,4
2,2020,Feb,Bolívar,$3.000.001 0 $4.000.000,105,4
2,2020,Feb,Bolívar,$4.000.001 0 $6.000.000,67,4
2,2020,Feb,Bolívar,$6.000.001 0 $8.000.000,15,4
2,2020,Feb,Bolívar,$8.000.001 0 $10.000.000,5,4
2,2020,Feb,Bolívar,$10.000.0010$12.000.000,2,4
2,2020,Feb,Bolívar,$12.000.0010$15.000.000,2,4
2,2020,Feb,Bolívar,>$15.000.001,1,4
2,2020,Feb,Bolívar,A convenir,275,4
2,2020,Feb,Bolívar,No especifica Salario,0,4
2,2020,Feb,Boyacá,Salario Mínimo,627,5
2,2020,Feb,Boyacá,Salario Mínimo 0 $1.000.000,105,5
2,2020,Feb,Boyacá,$1.000.001 0 $1.500.000,279,5
2,2020,Feb,Boyacá,$1.500.001 0 $2.000.000,132,5
2,2020,Feb,Boyacá,$2.000.001 0 $3.000.000,105,5
2,2020,Feb,Boyacá,$3.000.001 0 $4.000.000,27,5
2,2020,Feb,Boyacá,$4.000.001 0 $6.000.000,9,5
2,2020,Feb,Boyacá,$6.000.001 0 $8.000.000,3,5
2,2020,Feb,Boyacá,$8.000.001 0 $10.000.000,1,5
2,2020,Feb,Boyacá,$10.000.0010$12.000.000,1,5
2,2020,Feb,Boyacá,$12.000.0010$15.000.000,0,5
2,2020,Feb,Boyacá,>$15.000.001,0,5
2,2020,Feb,Boyacá,A convenir,306,5
2,2020,Feb,Boyacá,No especifica Salario,0,5
2,2020,Feb,Caldas,Salario Mínimo,551,6
2,2020,Feb,Caldas,Salario Mínimo 0 $1.000.000,165,6
2,2020,Feb,Caldas,$1.000.001 0 $1.500.000,209,6
2,2020,Feb,Caldas,$1.500.001 0 $2.000.000,157,6
2,2020,Feb,Caldas,$2.000.001 0 $3.000.000,76,6
2,2020,Feb,Caldas,$3.000.001 0 $4.000.000,24,6
2,2020,Feb,Caldas,$4.000.001 0 $6.000.000,17,6
2,2020,Feb,Caldas,$6.000.001 0 $8.000.000,2,6
2,2020,Feb,Caldas,$8.000.001 0 $10.000.000,0,6
2,2020,Feb,Caldas,$10.000.0010$12.000.000,4,6
2,2020,Feb,Caldas,$12.000.0010$15.000.000,3,6
2,2020,Feb,Caldas,>$15.000.001,1,6
2,2020,Feb,Caldas,A convenir,146,6
2,2020,Feb,Caldas,No especifica Salario,0,6
2,2020,Feb,Caquetá,Salario Mínimo,110,7
2,2020,Feb,Caquetá,Salario Mínimo 0 $1.000.000,16,7
2,2020,Feb,Caquetá,$1.000.001 0 $1.500.000,32,7
2,2020,Feb,Caquetá,$1.500.001 0 $2.000.000,23,7
2,2020,Feb,Caquetá,$2.000.001 0 $3.000.000,9,7
2,2020,Feb,Caquetá,$3.000.001 0 $4.000.000,6,7
2,2020,Feb,Caquetá,$4.000.001 0 $6.000.000,2,7
2,2020,Feb,Caquetá,$6.000.001 0 $8.000.000,0,7
2,2020,Feb,Caquetá,$8.000.001 0 $10.000.000,0,7
2,2020,Feb,Caquetá,$10.000.0010$12.000.000,2,7
2,2020,Feb,Caquetá,$12.000.0010$15.000.000,0,7
2,2020,Feb,Caquetá,>$15.000.001,0,7
2,2020,Feb,Caquetá,A convenir,78,7
2,2020,Feb,Caquetá,No especifica Salario,0,7
2,2020,Feb,Casanare,Salario Mínimo,762,26
2,2020,Feb,Casanare,Salario Mínimo 0 $1.000.000,46,26
2,2020,Feb,Casanare,$1.000.001 0 $1.500.000,180,26
2,2020,Feb,Casanare,$1.500.001 0 $2.000.000,585,26
2,2020,Feb,Casanare,$2.000.001 0 $3.000.000,131,26
2,2020,Feb,Casanare,$3.000.001 0 $4.000.000,117,26
2,2020,Feb,Casanare,$4.000.001 0 $6.000.000,52,26
2,2020,Feb,Casanare,$6.000.001 0 $8.000.000,7,26
2,2020,Feb,Casanare,$8.000.001 0 $10.000.000,0,26
2,2020,Feb,Casanare,$10.000.0010$12.000.000,4,26
2,2020,Feb,Casanare,$12.000.0010$15.000.000,5,26
2,2020,Feb,Casanare,>$15.000.001,0,26
2,2020,Feb,Casanare,A convenir,498,26
2,2020,Feb,Casanare,No especifica Salario,0,26
2,2020,Feb,Cauca,Salario Mínimo,325,8
2,2020,Feb,Cauca,Salario Mínimo 0 $1.000.000,83,8
2,2020,Feb,Cauca,$1.000.001 0 $1.500.000,119,8
2,2020,Feb,Cauca,$1.500.001 0 $2.000.000,65,8
2,2020,Feb,Cauca,$2.000.001 0 $3.000.000,42,8
2,2020,Feb,Cauca,$3.000.001 0 $4.000.000,20,8
2,2020,Feb,Cauca,$4.000.001 0 $6.000.000,1,8
2,2020,Feb,Cauca,$6.000.001 0 $8.000.000,0,8
2,2020,Feb,Cauca,$8.000.001 0 $10.000.000,0,8
2,2020,Feb,Cauca,$10.000.0010$12.000.000,0,8
2,2020,Feb,Cauca,$12.000.0010$15.000.000,1,8
2,2020,Feb,Cauca,>$15.000.001,2,8
2,2020,Feb,Cauca,A convenir,77,8
2,2020,Feb,Cauca,No especifica Salario,0,8
2,2020,Feb,Cesar,Salario Mínimo,465,9
2,2020,Feb,Cesar,Salario Mínimo 0 $1.000.000,61,9
2,2020,Feb,Cesar,$1.000.001 0 $1.500.000,131,9
2,2020,Feb,Cesar,$1.500.001 0 $2.000.000,129,9
2,2020,Feb,Cesar,$2.000.001 0 $3.000.000,59,9
2,2020,Feb,Cesar,$3.000.001 0 $4.000.000,23,9
2,2020,Feb,Cesar,$4.000.001 0 $6.000.000,18,9
2,2020,Feb,Cesar,$6.000.001 0 $8.000.000,1,9
2,2020,Feb,Cesar,$8.000.001 0 $10.000.000,0,9
2,2020,Feb,Cesar,$10.000.0010$12.000.000,2,9
2,2020,Feb,Cesar,$12.000.0010$15.000.000,3,9
2,2020,Feb,Cesar,>$15.000.001,0,9
2,2020,Feb,Cesar,A convenir,142,9
2,2020,Feb,Cesar,No especifica Salario,0,9
2,2020,Feb,Chocó,Salario Mínimo,50,12
2,2020,Feb,Chocó,Salario Mínimo 0 $1.000.000,12,12
2,2020,Feb,Chocó,$1.000.001 0 $1.500.000,22,12
2,2020,Feb,Chocó,$1.500.001 0 $2.000.000,23,12
2,2020,Feb,Chocó,$2.000.001 0 $3.000.000,10,12
2,2020,Feb,Chocó,$3.000.001 0 $4.000.000,3,12
2,2020,Feb,Chocó,$4.000.001 0 $6.000.000,4,12
2,2020,Feb,Chocó,$6.000.001 0 $8.000.000,0,12
2,2020,Feb,Chocó,$8.000.001 0 $10.000.000,1,12
2,2020,Feb,Chocó,$10.000.0010$12.000.000,2,12
2,2020,Feb,Chocó,$12.000.0010$15.000.000,0,12
2,2020,Feb,Chocó,>$15.000.001,0,12
2,2020,Feb,Chocó,A convenir,12,12
2,2020,Feb,Chocó,No especifica Salario,0,12
2,2020,Feb,Córdoba,Salario Mínimo,268,10
2,2020,Feb,Córdoba,Salario Mínimo 0 $1.000.000,81,10
2,2020,Feb,Córdoba,$1.000.001 0 $1.500.000,138,10
2,2020,Feb,Córdoba,$1.500.001 0 $2.000.000,132,10
2,2020,Feb,Córdoba,$2.000.001 0 $3.000.000,70,10
2,2020,Feb,Córdoba,$3.000.001 0 $4.000.000,11,10
2,2020,Feb,Córdoba,$4.000.001 0 $6.000.000,9,10
2,2020,Feb,Córdoba,$6.000.001 0 $8.000.000,0,10
2,2020,Feb,Córdoba,$8.000.001 0 $10.000.000,0,10
2,2020,Feb,Córdoba,$10.000.0010$12.000.000,0,10
2,2020,Feb,Córdoba,$12.000.0010$15.000.000,0,10
2,2020,Feb,Córdoba,>$15.000.001,0,10
2,2020,Feb,Córdoba,A convenir,71,10
2,2020,Feb,Córdoba,No especifica Salario,0,10
2,2020,Feb,Cundinamarca,Salario Mínimo,3214,11
2,2020,Feb,Cundinamarca,Salario Mínimo 0 $1.000.000,1241,11
2,2020,Feb,Cundinamarca,$1.000.001 0 $1.500.000,1946,11
2,2020,Feb,Cundinamarca,$1.500.001 0 $2.000.000,738,11
2,2020,Feb,Cundinamarca,$2.000.001 0 $3.000.000,324,11
2,2020,Feb,Cundinamarca,$3.000.001 0 $4.000.000,101,11
2,2020,Feb,Cundinamarca,$4.000.001 0 $6.000.000,52,11
2,2020,Feb,Cundinamarca,$6.000.001 0 $8.000.000,2,11
2,2020,Feb,Cundinamarca,$8.000.001 0 $10.000.000,10,11
2,2020,Feb,Cundinamarca,$10.000.0010$12.000.000,9,11
2,2020,Feb,Cundinamarca,$12.000.0010$15.000.000,4,11
2,2020,Feb,Cundinamarca,>$15.000.001,0,11
2,2020,Feb,Cundinamarca,A convenir,1014,11
2,2020,Feb,Cundinamarca,No especifica Salario,0,11
2,2020,Feb,Guainía,Salario Mínimo,1,30
2,2020,Feb,Guainía,Salario Mínimo 0 $1.000.000,0,30
2,2020,Feb,Guainía,$1.000.001 0 $1.500.000,4,30
2,2020,Feb,Guainía,$1.500.001 0 $2.000.000,2,30
2,2020,Feb,Guainía,$2.000.001 0 $3.000.000,1,30
2,2020,Feb,Guainía,$3.000.001 0 $4.000.000,0,30
2,2020,Feb,Guainía,$4.000.001 0 $6.000.000,4,30
2,2020,Feb,Guainía,$6.000.001 0 $8.000.000,0,30
2,2020,Feb,Guainía,$8.000.001 0 $10.000.000,0,30
2,2020,Feb,Guainía,$10.000.0010$12.000.000,0,30
2,2020,Feb,Guainía,$12.000.0010$15.000.000,0,30
2,2020,Feb,Guainía,>$15.000.001,0,30
2,2020,Feb,Guainía,A convenir,0,30
2,2020,Feb,Guainía,No especifica Salario,0,30
2,2020,Feb,Guaviare,Salario Mínimo,8,31
2,2020,Feb,Guaviare,Salario Mínimo 0 $1.000.000,0,31
2,2020,Feb,Guaviare,$1.000.001 0 $1.500.000,6,31
2,2020,Feb,Guaviare,$1.500.001 0 $2.000.000,2,31
2,2020,Feb,Guaviare,$2.000.001 0 $3.000.000,8,31
2,2020,Feb,Guaviare,$3.000.001 0 $4.000.000,3,31
2,2020,Feb,Guaviare,$4.000.001 0 $6.000.000,2,31
2,2020,Feb,Guaviare,$6.000.001 0 $8.000.000,0,31
2,2020,Feb,Guaviare,$8.000.001 0 $10.000.000,0,31
2,2020,Feb,Guaviare,$10.000.0010$12.000.000,0,31
2,2020,Feb,Guaviare,$12.000.0010$15.000.000,0,31
2,2020,Feb,Guaviare,>$15.000.001,0,31
2,2020,Feb,Guaviare,A convenir,3,31
2,2020,Feb,Guaviare,No especifica Salario,0,31
2,2020,Feb,Huila,Salario Mínimo,623,13
2,2020,Feb,Huila,Salario Mínimo 0 $1.000.000,116,13
2,2020,Feb,Huila,$1.000.001 0 $1.500.000,201,13
2,2020,Feb,Huila,$1.500.001 0 $2.000.000,208,13
2,2020,Feb,Huila,$2.000.001 0 $3.000.000,95,13
2,2020,Feb,Huila,$3.000.001 0 $4.000.000,90,13
2,2020,Feb,Huila,$4.000.001 0 $6.000.000,31,13
2,2020,Feb,Huila,$6.000.001 0 $8.000.000,1,13
2,2020,Feb,Huila,$8.000.001 0 $10.000.000,2,13
2,2020,Feb,Huila,$10.000.0010$12.000.000,1,13
2,2020,Feb,Huila,$12.000.0010$15.000.000,0,13
2,2020,Feb,Huila,>$15.000.001,1,13
2,2020,Feb,Huila,A convenir,98,13
2,2020,Feb,Huila,No especifica Salario,0,13
2,2020,Feb,La Guajira,Salario Mínimo,149,14
2,2020,Feb,La Guajira,Salario Mínimo 0 $1.000.000,20,14
2,2020,Feb,La Guajira,$1.000.001 0 $1.500.000,37,14
2,2020,Feb,La Guajira,$1.500.001 0 $2.000.000,50,14
