num_mes,anio,Mes,departamento,experiencia,cant_exp,cod_dpto
6,2018,Jun,Santander,1 a 6 Meses,175,21
6,2018,Jun,Santander,7 a 12 Meses,1412,21
6,2018,Jun,Santander,13 a 24 Meses,566,21
6,2018,Jun,Santander,25 a 36 Meses,132,21
6,2018,Jun,Santander,37 a 60 Meses,95,21
6,2018,Jun,Santander,Mayor a 60 meses,418,21
6,2018,Jun,Santander,No especifica experiencia,683,21
6,2018,Jun,Sucre,Sin Experiencia,34,22
6,2018,Jun,Sucre,1 a 6 Meses,9,22
6,2018,Jun,Sucre,7 a 12 Meses,151,22
6,2018,Jun,Sucre,13 a 24 Meses,54,22
6,2018,Jun,Sucre,25 a 36 Meses,23,22
6,2018,Jun,Sucre,37 a 60 Meses,30,22
6,2018,Jun,Sucre,Mayor a 60 meses,11,22
6,2018,Jun,Sucre,No especifica experiencia,26,22
6,2018,Jun,Tolima,Sin Experiencia,270,23
6,2018,Jun,Tolima,1 a 6 Meses,174,23
6,2018,Jun,Tolima,7 a 12 Meses,566,23
6,2018,Jun,Tolima,13 a 24 Meses,125,23
6,2018,Jun,Tolima,25 a 36 Meses,57,23
6,2018,Jun,Tolima,37 a 60 Meses,40,23
6,2018,Jun,Tolima,Mayor a 60 meses,164,23
6,2018,Jun,Tolima,No especifica experiencia,185,23
6,2018,Jun,Valle del Cauca,Sin Experiencia,1625,24
6,2018,Jun,Valle del Cauca,1 a 6 Meses,364,24
6,2018,Jun,Valle del Cauca,7 a 12 Meses,3872,24
6,2018,Jun,Valle del Cauca,13 a 24 Meses,1717,24
6,2018,Jun,Valle del Cauca,25 a 36 Meses,626,24
6,2018,Jun,Valle del Cauca,37 a 60 Meses,290,24
6,2018,Jun,Valle del Cauca,Mayor a 60 meses,270,24
6,2018,Jun,Valle del Cauca,No especifica experiencia,1164,24
6,2018,Jun,Vaupés,Sin Experiencia,1,32
6,2018,Jun,Vaupés,1 a 6 Meses,0,32
6,2018,Jun,Vaupés,7 a 12 Meses,1,32
6,2018,Jun,Vaupés,13 a 24 Meses,0,32
6,2018,Jun,Vaupés,25 a 36 Meses,0,32
6,2018,Jun,Vaupés,37 a 60 Meses,0,32
6,2018,Jun,Vaupés,Mayor a 60 meses,0,32
6,2018,Jun,Vaupés,No especifica experiencia,0,32
6,2018,Jun,Vichada,Sin Experiencia,1,33
6,2018,Jun,Vichada,1 a 6 Meses,0,33
6,2018,Jun,Vichada,7 a 12 Meses,11,33
6,2018,Jun,Vichada,13 a 24 Meses,0,33
6,2018,Jun,Vichada,25 a 36 Meses,0,33
6,2018,Jun,Vichada,37 a 60 Meses,0,33
6,2018,Jun,Vichada,Mayor a 60 meses,0,33
6,2018,Jun,Vichada,No especifica experiencia,5,33
7,2018,Jul,Amazonas,Sin Experiencia,18,29
7,2018,Jul,Amazonas,1 a 6 Meses,0,29
7,2018,Jul,Amazonas,7 a 12 Meses,28,29
7,2018,Jul,Amazonas,13 a 24 Meses,3,29
7,2018,Jul,Amazonas,25 a 36 Meses,1,29
7,2018,Jul,Amazonas,37 a 60 Meses,1,29
7,2018,Jul,Amazonas,Mayor a 60 meses,38,29
7,2018,Jul,Amazonas,No especifica experiencia,3,29
7,2018,Jul,Antioquia,Sin Experiencia,3451,1
7,2018,Jul,Antioquia,1 a 6 Meses,724,1
7,2018,Jul,Antioquia,7 a 12 Meses,7215,1
7,2018,Jul,Antioquia,13 a 24 Meses,2927,1
7,2018,Jul,Antioquia,25 a 36 Meses,1187,1
7,2018,Jul,Antioquia,37 a 60 Meses,537,1
7,2018,Jul,Antioquia,Mayor a 60 meses,1339,1
7,2018,Jul,Antioquia,No especifica experiencia,2988,1
7,2018,Jul,Arauca,Sin Experiencia,112,25
7,2018,Jul,Arauca,1 a 6 Meses,10,25
7,2018,Jul,Arauca,7 a 12 Meses,69,25
7,2018,Jul,Arauca,13 a 24 Meses,23,25
7,2018,Jul,Arauca,25 a 36 Meses,6,25
7,2018,Jul,Arauca,37 a 60 Meses,6,25
7,2018,Jul,Arauca,Mayor a 60 meses,72,25
7,2018,Jul,Arauca,No especifica experiencia,44,25
7,2018,Jul,Atlántico,Sin Experiencia,528,2
7,2018,Jul,Atlántico,1 a 6 Meses,120,2
7,2018,Jul,Atlántico,7 a 12 Meses,1470,2
7,2018,Jul,Atlántico,13 a 24 Meses,774,2
7,2018,Jul,Atlántico,25 a 36 Meses,381,2
7,2018,Jul,Atlántico,37 a 60 Meses,137,2
7,2018,Jul,Atlántico,Mayor a 60 meses,341,2
7,2018,Jul,Atlántico,No especifica experiencia,343,2
7,2018,Jul,Bogotá D.C.,Sin Experiencia,14915,3
7,2018,Jul,Bogotá D.C.,1 a 6 Meses,1653,3
7,2018,Jul,Bogotá D.C.,7 a 12 Meses,25795,3
7,2018,Jul,Bogotá D.C.,13 a 24 Meses,11258,3
7,2018,Jul,Bogotá D.C.,25 a 36 Meses,4318,3
7,2018,Jul,Bogotá D.C.,37 a 60 Meses,2277,3
7,2018,Jul,Bogotá D.C.,Mayor a 60 meses,2410,3
7,2018,Jul,Bogotá D.C.,No especifica experiencia,14023,3
7,2018,Jul,Bolívar,Sin Experiencia,529,4
7,2018,Jul,Bolívar,1 a 6 Meses,113,4
7,2018,Jul,Bolívar,7 a 12 Meses,537,4
7,2018,Jul,Bolívar,13 a 24 Meses,358,4
7,2018,Jul,Bolívar,25 a 36 Meses,134,4
7,2018,Jul,Bolívar,37 a 60 Meses,71,4
7,2018,Jul,Bolívar,Mayor a 60 meses,112,4
7,2018,Jul,Bolívar,No especifica experiencia,134,4
7,2018,Jul,Boyacá,Sin Experiencia,299,5
7,2018,Jul,Boyacá,1 a 6 Meses,286,5
7,2018,Jul,Boyacá,7 a 12 Meses,551,5
7,2018,Jul,Boyacá,13 a 24 Meses,215,5
7,2018,Jul,Boyacá,25 a 36 Meses,74,5
7,2018,Jul,Boyacá,37 a 60 Meses,60,5
7,2018,Jul,Boyacá,Mayor a 60 meses,176,5
7,2018,Jul,Boyacá,No especifica experiencia,303,5
7,2018,Jul,Caldas,Sin Experiencia,420,6
7,2018,Jul,Caldas,1 a 6 Meses,54,6
7,2018,Jul,Caldas,7 a 12 Meses,709,6
7,2018,Jul,Caldas,13 a 24 Meses,196,6
7,2018,Jul,Caldas,25 a 36 Meses,92,6
7,2018,Jul,Caldas,37 a 60 Meses,28,6
7,2018,Jul,Caldas,Mayor a 60 meses,159,6
7,2018,Jul,Caldas,No especifica experiencia,247,6
7,2018,Jul,Caquetá,Sin Experiencia,83,7
7,2018,Jul,Caquetá,1 a 6 Meses,19,7
7,2018,Jul,Caquetá,7 a 12 Meses,83,7
7,2018,Jul,Caquetá,13 a 24 Meses,36,7
7,2018,Jul,Caquetá,25 a 36 Meses,15,7
7,2018,Jul,Caquetá,37 a 60 Meses,5,7
7,2018,Jul,Caquetá,Mayor a 60 meses,6,7
7,2018,Jul,Caquetá,No especifica experiencia,22,7
7,2018,Jul,Casanare,Sin Experiencia,1137,26
7,2018,Jul,Casanare,1 a 6 Meses,45,26
7,2018,Jul,Casanare,7 a 12 Meses,183,26
7,2018,Jul,Casanare,13 a 24 Meses,128,26
7,2018,Jul,Casanare,25 a 36 Meses,56,26
7,2018,Jul,Casanare,37 a 60 Meses,38,26
7,2018,Jul,Casanare,Mayor a 60 meses,508,26
7,2018,Jul,Casanare,No especifica experiencia,763,26
7,2018,Jul,Cauca,Sin Experiencia,211,8
7,2018,Jul,Cauca,1 a 6 Meses,36,8
7,2018,Jul,Cauca,7 a 12 Meses,347,8
7,2018,Jul,Cauca,13 a 24 Meses,86,8
7,2018,Jul,Cauca,25 a 36 Meses,41,8
7,2018,Jul,Cauca,37 a 60 Meses,9,8
7,2018,Jul,Cauca,Mayor a 60 meses,51,8
7,2018,Jul,Cauca,No especifica experiencia,105,8
7,2018,Jul,Cesar,Sin Experiencia,287,9
7,2018,Jul,Cesar,1 a 6 Meses,73,9
7,2018,Jul,Cesar,7 a 12 Meses,275,9
7,2018,Jul,Cesar,13 a 24 Meses,132,9
7,2018,Jul,Cesar,25 a 36 Meses,61,9
7,2018,Jul,Cesar,37 a 60 Meses,16,9
7,2018,Jul,Cesar,Mayor a 60 meses,125,9
7,2018,Jul,Cesar,No especifica experiencia,145,9
7,2018,Jul,Chocó,Sin Experiencia,66,12
7,2018,Jul,Chocó,1 a 6 Meses,2,12
7,2018,Jul,Chocó,7 a 12 Meses,50,12
7,2018,Jul,Chocó,13 a 24 Meses,16,12
7,2018,Jul,Chocó,25 a 36 Meses,7,12
7,2018,Jul,Chocó,37 a 60 Meses,4,12
7,2018,Jul,Chocó,Mayor a 60 meses,10,12
7,2018,Jul,Chocó,No especifica experiencia,32,12
7,2018,Jul,Córdoba,Sin Experiencia,158,10
7,2018,Jul,Córdoba,1 a 6 Meses,8,10
7,2018,Jul,Córdoba,7 a 12 Meses,233,10
7,2018,Jul,Córdoba,13 a 24 Meses,137,10
7,2018,Jul,Córdoba,25 a 36 Meses,50,10
7,2018,Jul,Córdoba,37 a 60 Meses,18,10
7,2018,Jul,Córdoba,Mayor a 60 meses,44,10
7,2018,Jul,Córdoba,No especifica experiencia,74,10
7,2018,Jul,Cundinamarca,Sin Experiencia,1876,11
7,2018,Jul,Cundinamarca,1 a 6 Meses,533,11
7,2018,Jul,Cundinamarca,7 a 12 Meses,3418,11
7,2018,Jul,Cundinamarca,13 a 24 Meses,1054,11
7,2018,Jul,Cundinamarca,25 a 36 Meses,372,11
7,2018,Jul,Cundinamarca,37 a 60 Meses,160,11
7,2018,Jul,Cundinamarca,Mayor a 60 meses,483,11
7,2018,Jul,Cundinamarca,No especifica experiencia,2589,11
7,2018,Jul,Guainía,Sin Experiencia,3,30
7,2018,Jul,Guainía,1 a 6 Meses,16,30
7,2018,Jul,Guainía,7 a 12 Meses,6,30
7,2018,Jul,Guainía,13 a 24 Meses,4,30
7,2018,Jul,Guainía,25 a 36 Meses,3,30
7,2018,Jul,Guainía,37 a 60 Meses,1,30
7,2018,Jul,Guainía,Mayor a 60 meses,0,30
7,2018,Jul,Guainía,No especifica experiencia,0,30
7,2018,Jul,Guaviare,Sin Experiencia,7,31
7,2018,Jul,Guaviare,1 a 6 Meses,6,31
7,2018,Jul,Guaviare,7 a 12 Meses,21,31
7,2018,Jul,Guaviare,13 a 24 Meses,3,31
7,2018,Jul,Guaviare,25 a 36 Meses,1,31
7,2018,Jul,Guaviare,37 a 60 Meses,1,31
7,2018,Jul,Guaviare,Mayor a 60 meses,0,31
7,2018,Jul,Guaviare,No especifica experiencia,2,31
7,2018,Jul,Huila,Sin Experiencia,211,13
7,2018,Jul,Huila,1 a 6 Meses,142,13
7,2018,Jul,Huila,7 a 12 Meses,508,13
7,2018,Jul,Huila,13 a 24 Meses,172,13
7,2018,Jul,Huila,25 a 36 Meses,106,13
7,2018,Jul,Huila,37 a 60 Meses,43,13
7,2018,Jul,Huila,Mayor a 60 meses,175,13
7,2018,Jul,Huila,No especifica experiencia,206,13
7,2018,Jul,La Guajira,Sin Experiencia,52,14
7,2018,Jul,La Guajira,1 a 6 Meses,22,14
7,2018,Jul,La Guajira,7 a 12 Meses,123,14
7,2018,Jul,La Guajira,13 a 24 Meses,48,14
7,2018,Jul,La Guajira,25 a 36 Meses,17,14
7,2018,Jul,La Guajira,37 a 60 Meses,19,14
7,2018,Jul,La Guajira,Mayor a 60 meses,65,14
7,2018,Jul,La Guajira,No especifica experiencia,59,14
7,2018,Jul,Magdalena,Sin Experiencia,235,15
7,2018,Jul,Magdalena,1 a 6 Meses,26,15
7,2018,Jul,Magdalena,7 a 12 Meses,349,15
7,2018,Jul,Magdalena,13 a 24 Meses,135,15
7,2018,Jul,Magdalena,25 a 36 Meses,35,15
7,2018,Jul,Magdalena,37 a 60 Meses,18,15
7,2018,Jul,Magdalena,Mayor a 60 meses,69,15
7,2018,Jul,Magdalena,No especifica experiencia,85,15
7,2018,Jul,Meta,Sin Experiencia,863,16
7,2018,Jul,Meta,1 a 6 Meses,146,16
7,2018,Jul,Meta,7 a 12 Meses,597,16
7,2018,Jul,Meta,13 a 24 Meses,312,16
7,2018,Jul,Meta,25 a 36 Meses,175,16
7,2018,Jul,Meta,37 a 60 Meses,56,16
7,2018,Jul,Meta,Mayor a 60 meses,421,16
7,2018,Jul,Meta,No especifica experiencia,750,16
7,2018,Jul,Nariño,Sin Experiencia,152,17
7,2018,Jul,Nariño,1 a 6 Meses,114,17
7,2018,Jul,Nariño,7 a 12 Meses,383,17
7,2018,Jul,Nariño,13 a 24 Meses,170,17
7,2018,Jul,Nariño,25 a 36 Meses,50,17
7,2018,Jul,Nariño,37 a 60 Meses,25,17
7,2018,Jul,Nariño,Mayor a 60 meses,81,17
7,2018,Jul,Nariño,No especifica experiencia,96,17
7,2018,Jul,Norte de Santander,Sin Experiencia,376,18
7,2018,Jul,Norte de Santander,1 a 6 Meses,100,18
7,2018,Jul,Norte de Santander,7 a 12 Meses,385,18
7,2018,Jul,Norte de Santander,13 a 24 Meses,125,18
7,2018,Jul,Norte de Santander,25 a 36 Meses,36,18
7,2018,Jul,Norte de Santander,37 a 60 Meses,29,18
7,2018,Jul,Norte de Santander,Mayor a 60 meses,121,18
7,2018,Jul,Norte de Santander,No especifica experiencia,135,18
7,2018,Jul,Putumayo,Sin Experiencia,251,27
7,2018,Jul,Putumayo,1 a 6 Meses,25,27
7,2018,Jul,Putumayo,7 a 12 Meses,67,27
7,2018,Jul,Putumayo,13 a 24 Meses,32,27
7,2018,Jul,Putumayo,25 a 36 Meses,10,27
7,2018,Jul,Putumayo,37 a 60 Meses,4,27
7,2018,Jul,Putumayo,Mayor a 60 meses,83,27
7,2018,Jul,Putumayo,No especifica experiencia,106,27
7,2018,Jul,Quindío,Sin Experiencia,160,19
7,2018,Jul,Quindío,1 a 6 Meses,54,19
7,2018,Jul,Quindío,7 a 12 Meses,401,19
7,2018,Jul,Quindío,13 a 24 Meses,96,19
7,2018,Jul,Quindío,25 a 36 Meses,25,19
7,2018,Jul,Quindío,37 a 60 Meses,9,19
7,2018,Jul,Quindío,Mayor a 60 meses,88,19
7,2018,Jul,Quindío,No especifica experiencia,93,19
7,2018,Jul,Risaralda,Sin Experiencia,402,20
7,2018,Jul,Risaralda,1 a 6 Meses,116,20
7,2018,Jul,Risaralda,7 a 12 Meses,1029,20
7,2018,Jul,Risaralda,13 a 24 Meses,383,20
7,2018,Jul,Risaralda,25 a 36 Meses,128,20
7,2018,Jul,Risaralda,37 a 60 Meses,36,20
7,2018,Jul,Risaralda,Mayor a 60 meses,211,20
7,2018,Jul,Risaralda,No especifica experiencia,386,20
7,2018,Jul,"Archipiélago de San Andrés, Providencia y Santa Catalina",Sin Experiencia,67,28
7,2018,Jul,"Archipiélago de San Andrés, Providencia y Santa Catalina",1 a 6 Meses,11,28
7,2018,Jul,"Archipiélago de San Andrés, Providencia y Santa Catalina",7 a 12 Meses,27,28
7,2018,Jul,"Archipiélago de San Andrés, Providencia y Santa Catalina",13 a 24 Meses,20,28
7,2018,Jul,"Archipiélago de San Andrés, Providencia y Santa Catalina",25 a 36 Meses,19,28
7,2018,Jul,"Archipiélago de San Andrés, Providencia y Santa Catalina",37 a 60 Meses,15,28
7,2018,Jul,"Archipiélago de San Andrés, Providencia y Santa Catalina",Mayor a 60 meses,8,28
7,2018,Jul,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica experiencia,8,28
7,2018,Jul,Santander,Sin Experiencia,1111,21
7,2018,Jul,Santander,1 a 6 Meses,174,21
7,2018,Jul,Santander,7 a 12 Meses,1711,21
7,2018,Jul,Santander,13 a 24 Meses,668,21
7,2018,Jul,Santander,25 a 36 Meses,212,21
7,2018,Jul,Santander,37 a 60 Meses,74,21
7,2018,Jul,Santander,Mayor a 60 meses,503,21
7,2018,Jul,Santander,No especifica experiencia,899,21
7,2018,Jul,Sucre,Sin Experiencia,72,22
7,2018,Jul,Sucre,1 a 6 Meses,5,22
7,2018,Jul,Sucre,7 a 12 Meses,129,22
7,2018,Jul,Sucre,13 a 24 Meses,70,22
7,2018,Jul,Sucre,25 a 36 Meses,33,22
7,2018,Jul,Sucre,37 a 60 Meses,10,22
7,2018,Jul,Sucre,Mayor a 60 meses,18,22
7,2018,Jul,Sucre,No especifica experiencia,48,22
7,2018,Jul,Tolima,Sin Experiencia,321,23
7,2018,Jul,Tolima,1 a 6 Meses,123,23
7,2018,Jul,Tolima,7 a 12 Meses,660,23
7,2018,Jul,Tolima,13 a 24 Meses,223,23
7,2018,Jul,Tolima,25 a 36 Meses,74,23
7,2018,Jul,Tolima,37 a 60 Meses,57,23
7,2018,Jul,Tolima,Mayor a 60 meses,197,23
7,2018,Jul,Tolima,No especifica experiencia,244,23
7,2018,Jul,Valle del Cauca,Sin Experiencia,1913,24
7,2018,Jul,Valle del Cauca,1 a 6 Meses,557,24
7,2018,Jul,Valle del Cauca,7 a 12 Meses,4436,24
7,2018,Jul,Valle del Cauca,13 a 24 Meses,2059,24
7,2018,Jul,Valle del Cauca,25 a 36 Meses,651,24
7,2018,Jul,Valle del Cauca,37 a 60 Meses,367,24
7,2018,Jul,Valle del Cauca,Mayor a 60 meses,305,24
7,2018,Jul,Valle del Cauca,No especifica experiencia,1363,24
7,2018,Jul,Vaupés,Sin Experiencia,1,32
7,2018,Jul,Vaupés,1 a 6 Meses,0,32
7,2018,Jul,Vaupés,7 a 12 Meses,0,32
7,2018,Jul,Vaupés,13 a 24 Meses,1,32
7,2018,Jul,Vaupés,25 a 36 Meses,0,32
7,2018,Jul,Vaupés,37 a 60 Meses,0,32
7,2018,Jul,Vaupés,Mayor a 60 meses,0,32
7,2018,Jul,Vaupés,No especifica experiencia,0,32
7,2018,Jul,Vichada,Sin Experiencia,5,33
7,2018,Jul,Vichada,1 a 6 Meses,0,33
7,2018,Jul,Vichada,7 a 12 Meses,11,33
7,2018,Jul,Vichada,13 a 24 Meses,2,33
7,2018,Jul,Vichada,25 a 36 Meses,0,33
7,2018,Jul,Vichada,37 a 60 Meses,3,33
7,2018,Jul,Vichada,Mayor a 60 meses,2,33
7,2018,Jul,Vichada,No especifica experiencia,0,33
8,2018,Ago,Amazonas,Sin Experiencia,32,29
8,2018,Ago,Amazonas,1 a 6 Meses,9,29
8,2018,Ago,Amazonas,7 a 12 Meses,27,29
8,2018,Ago,Amazonas,13 a 24 Meses,10,29
8,2018,Ago,Amazonas,25 a 36 Meses,2,29
8,2018,Ago,Amazonas,37 a 60 Meses,0,29
8,2018,Ago,Amazonas,Mayor a 60 meses,20,29
8,2018,Ago,Amazonas,No especifica experiencia,2,29
8,2018,Ago,Antioquia,Sin Experiencia,3409,1
8,2018,Ago,Antioquia,1 a 6 Meses,763,1
8,2018,Ago,Antioquia,7 a 12 Meses,8083,1
8,2018,Ago,Antioquia,13 a 24 Meses,3094,1
8,2018,Ago,Antioquia,25 a 36 Meses,1288,1
8,2018,Ago,Antioquia,37 a 60 Meses,544,1
8,2018,Ago,Antioquia,Mayor a 60 meses,1574,1
8,2018,Ago,Antioquia,No especifica experiencia,3586,1
8,2018,Ago,Arauca,Sin Experiencia,129,25
8,2018,Ago,Arauca,1 a 6 Meses,9,25
8,2018,Ago,Arauca,7 a 12 Meses,32,25
8,2018,Ago,Arauca,13 a 24 Meses,21,25
8,2018,Ago,Arauca,25 a 36 Meses,17,25
8,2018,Ago,Arauca,37 a 60 Meses,14,25
8,2018,Ago,Arauca,Mayor a 60 meses,79,25
8,2018,Ago,Arauca,No especifica experiencia,59,25
8,2018,Ago,Atlántico,Sin Experiencia,528,2
8,2018,Ago,Atlántico,1 a 6 Meses,113,2
8,2018,Ago,Atlántico,7 a 12 Meses,1534,2
8,2018,Ago,Atlántico,13 a 24 Meses,863,2
8,2018,Ago,Atlántico,25 a 36 Meses,390,2
8,2018,Ago,Atlántico,37 a 60 Meses,130,2
8,2018,Ago,Atlántico,Mayor a 60 meses,379,2
8,2018,Ago,Atlántico,No especifica experiencia,410,2
8,2018,Ago,Bogotá D.C.,Sin Experiencia,16062,3
8,2018,Ago,Bogotá D.C.,1 a 6 Meses,1914,3
8,2018,Ago,Bogotá D.C.,7 a 12 Meses,27351,3
8,2018,Ago,Bogotá D.C.,13 a 24 Meses,12141,3
8,2018,Ago,Bogotá D.C.,25 a 36 Meses,4686,3
8,2018,Ago,Bogotá D.C.,37 a 60 Meses,2504,3
8,2018,Ago,Bogotá D.C.,Mayor a 60 meses,2604,3
8,2018,Ago,Bogotá D.C.,No especifica experiencia,14177,3
8,2018,Ago,Bolívar,Sin Experiencia,592,4
8,2018,Ago,Bolívar,1 a 6 Meses,92,4
8,2018,Ago,Bolívar,7 a 12 Meses,669,4
8,2018,Ago,Bolívar,13 a 24 Meses,351,4
8,2018,Ago,Bolívar,25 a 36 Meses,154,4
8,2018,Ago,Bolívar,37 a 60 Meses,97,4
8,2018,Ago,Bolívar,Mayor a 60 meses,97,4
8,2018,Ago,Bolívar,No especifica experiencia,142,4
8,2018,Ago,Boyacá,Sin Experiencia,317,5
8,2018,Ago,Boyacá,1 a 6 Meses,251,5
8,2018,Ago,Boyacá,7 a 12 Meses,671,5
8,2018,Ago,Boyacá,13 a 24 Meses,245,5
8,2018,Ago,Boyacá,25 a 36 Meses,80,5
8,2018,Ago,Boyacá,37 a 60 Meses,24,5
8,2018,Ago,Boyacá,Mayor a 60 meses,174,5
8,2018,Ago,Boyacá,No especifica experiencia,367,5
8,2018,Ago,Caldas,Sin Experiencia,544,6
8,2018,Ago,Caldas,1 a 6 Meses,69,6
8,2018,Ago,Caldas,7 a 12 Meses,726,6
8,2018,Ago,Caldas,13 a 24 Meses,221,6
8,2018,Ago,Caldas,25 a 36 Meses,72,6
8,2018,Ago,Caldas,37 a 60 Meses,35,6
8,2018,Ago,Caldas,Mayor a 60 meses,130,6
8,2018,Ago,Caldas,No especifica experiencia,256,6
8,2018,Ago,Caquetá,Sin Experiencia,81,7
8,2018,Ago,Caquetá,1 a 6 Meses,44,7
8,2018,Ago,Caquetá,7 a 12 Meses,115,7
8,2018,Ago,Caquetá,13 a 24 Meses,57,7
8,2018,Ago,Caquetá,25 a 36 Meses,18,7
8,2018,Ago,Caquetá,37 a 60 Meses,9,7
8,2018,Ago,Caquetá,Mayor a 60 meses,7,7
8,2018,Ago,Caquetá,No especifica experiencia,18,7
8,2018,Ago,Casanare,Sin Experiencia,1109,26
8,2018,Ago,Casanare,1 a 6 Meses,59,26
8,2018,Ago,Casanare,7 a 12 Meses,228,26
8,2018,Ago,Casanare,13 a 24 Meses,137,26
8,2018,Ago,Casanare,25 a 36 Meses,71,26
8,2018,Ago,Casanare,37 a 60 Meses,47,26
8,2018,Ago,Casanare,Mayor a 60 meses,598,26
8,2018,Ago,Casanare,No especifica experiencia,1000,26
8,2018,Ago,Cauca,Sin Experiencia,258,8
8,2018,Ago,Cauca,1 a 6 Meses,72,8
8,2018,Ago,Cauca,7 a 12 Meses,342,8
8,2018,Ago,Cauca,13 a 24 Meses,114,8
8,2018,Ago,Cauca,25 a 36 Meses,43,8
8,2018,Ago,Cauca,37 a 60 Meses,14,8
8,2018,Ago,Cauca,Mayor a 60 meses,68,8
8,2018,Ago,Cauca,No especifica experiencia,110,8
8,2018,Ago,Cesar,Sin Experiencia,361,9
8,2018,Ago,Cesar,1 a 6 Meses,105,9
8,2018,Ago,Cesar,7 a 12 Meses,307,9
8,2018,Ago,Cesar,13 a 24 Meses,141,9
8,2018,Ago,Cesar,25 a 36 Meses,72,9
8,2018,Ago,Cesar,37 a 60 Meses,26,9
8,2018,Ago,Cesar,Mayor a 60 meses,91,9
8,2018,Ago,Cesar,No especifica experiencia,172,9
8,2018,Ago,Chocó,Sin Experiencia,52,12
8,2018,Ago,Chocó,1 a 6 Meses,25,12
8,2018,Ago,Chocó,7 a 12 Meses,64,12
8,2018,Ago,Chocó,13 a 24 Meses,20,12
8,2018,Ago,Chocó,25 a 36 Meses,0,12
8,2018,Ago,Chocó,37 a 60 Meses,1,12
8,2018,Ago,Chocó,Mayor a 60 meses,19,12
8,2018,Ago,Chocó,No especifica experiencia,22,12
8,2018,Ago,Córdoba,Sin Experiencia,163,10
8,2018,Ago,Córdoba,1 a 6 Meses,27,10
8,2018,Ago,Córdoba,7 a 12 Meses,281,10
8,2018,Ago,Córdoba,13 a 24 Meses,129,10
8,2018,Ago,Córdoba,25 a 36 Meses,48,10
8,2018,Ago,Córdoba,37 a 60 Meses,25,10
8,2018,Ago,Córdoba,Mayor a 60 meses,70,10
8,2018,Ago,Córdoba,No especifica experiencia,125,10
8,2018,Ago,Cundinamarca,Sin Experiencia,2069,11
8,2018,Ago,Cundinamarca,1 a 6 Meses,668,11
8,2018,Ago,Cundinamarca,7 a 12 Meses,3754,11
8,2018,Ago,Cundinamarca,13 a 24 Meses,1234,11
8,2018,Ago,Cundinamarca,25 a 36 Meses,389,11
8,2018,Ago,Cundinamarca,37 a 60 Meses,150,11
8,2018,Ago,Cundinamarca,Mayor a 60 meses,454,11
8,2018,Ago,Cundinamarca,No especifica experiencia,2499,11
8,2018,Ago,Guainía,Sin Experiencia,1,30
8,2018,Ago,Guainía,1 a 6 Meses,0,30
8,2018,Ago,Guainía,7 a 12 Meses,1,30
8,2018,Ago,Guainía,13 a 24 Meses,1,30
8,2018,Ago,Guainía,25 a 36 Meses,0,30
8,2018,Ago,Guainía,37 a 60 Meses,0,30
8,2018,Ago,Guainía,Mayor a 60 meses,0,30
8,2018,Ago,Guainía,No especifica experiencia,0,30
8,2018,Ago,Guaviare,Sin Experiencia,3,31
8,2018,Ago,Guaviare,1 a 6 Meses,4,31
8,2018,Ago,Guaviare,7 a 12 Meses,23,31
8,2018,Ago,Guaviare,13 a 24 Meses,3,31
8,2018,Ago,Guaviare,25 a 36 Meses,1,31
8,2018,Ago,Guaviare,37 a 60 Meses,0,31
8,2018,Ago,Guaviare,Mayor a 60 meses,0,31
8,2018,Ago,Guaviare,No especifica experiencia,2,31
8,2018,Ago,Huila,Sin Experiencia,214,13
8,2018,Ago,Huila,1 a 6 Meses,104,13
8,2018,Ago,Huila,7 a 12 Meses,573,13
8,2018,Ago,Huila,13 a 24 Meses,195,13
8,2018,Ago,Huila,25 a 36 Meses,79,13
8,2018,Ago,Huila,37 a 60 Meses,43,13
8,2018,Ago,Huila,Mayor a 60 meses,195,13
8,2018,Ago,Huila,No especifica experiencia,188,13
8,2018,Ago,La Guajira,Sin Experiencia,80,14
8,2018,Ago,La Guajira,1 a 6 Meses,15,14
8,2018,Ago,La Guajira,7 a 12 Meses,100,14
8,2018,Ago,La Guajira,13 a 24 Meses,69,14
8,2018,Ago,La Guajira,25 a 36 Meses,30,14
8,2018,Ago,La Guajira,37 a 60 Meses,12,14
8,2018,Ago,La Guajira,Mayor a 60 meses,52,14
8,2018,Ago,La Guajira,No especifica experiencia,85,14
8,2018,Ago,Magdalena,Sin Experiencia,151,15
8,2018,Ago,Magdalena,1 a 6 Meses,38,15
8,2018,Ago,Magdalena,7 a 12 Meses,376,15
8,2018,Ago,Magdalena,13 a 24 Meses,172,15
8,2018,Ago,Magdalena,25 a 36 Meses,71,15
8,2018,Ago,Magdalena,37 a 60 Meses,20,15
8,2018,Ago,Magdalena,Mayor a 60 meses,103,15
8,2018,Ago,Magdalena,No especifica experiencia,111,15
8,2018,Ago,Meta,Sin Experiencia,987,16
8,2018,Ago,Meta,1 a 6 Meses,184,16
8,2018,Ago,Meta,7 a 12 Meses,655,16
8,2018,Ago,Meta,13 a 24 Meses,304,16
8,2018,Ago,Meta,25 a 36 Meses,142,16
8,2018,Ago,Meta,37 a 60 Meses,72,16
8,2018,Ago,Meta,Mayor a 60 meses,397,16
8,2018,Ago,Meta,No especifica experiencia,871,16
